state,account_length,area_code,international_plan,voice_mail_plan,number_vmail_messages,total_day_minutes,total_day_calls,total_day_charge,total_eve_minutes,total_eve_calls,total_eve_charge,total_night_minutes,total_night_calls,total_night_charge,total_intl_minutes,total_intl_calls,total_intl_charge,number_customer_service_calls,total_calls,total_minutes,ratio_calls,ratio_minutes,avg_day_minutes,avg_eve_minutes,avg_night_minutes,total_local_charge,ratio_charge
43,55,0,0,0,28,222.5,134,37.83,177.8,106,15.11,194.6,90,8.76,9.7,4,2.62,2,330,594.9,0.012121212121212121,0.01630526138846865,4.045454545454546,3.232727272727273,3.538181818181818,61.699999999999996,0.04246353322528364
9,82,2,0,0,23,123.7,93,21.03,139.1,74,11.82,174.5,118,7.85,10.6,2,2.86,1,285,437.3,0.007017543859649123,0.02423965241253144,1.5085365853658537,1.696341463414634,2.1280487804878048,40.7,0.07027027027027026
0,69,0,0,1,0,244.8,76,41.62,77.2,100,6.56,222.8,102,10.03,10.0,3,2.7,0,278,544.8,0.01079136690647482,0.018355359765051395,3.5478260869565217,1.118840579710145,3.228985507246377,58.21,0.04638378285517952
20,87,2,0,1,0,297.4,63,50.56,118.4,108,10.06,242.3,72,10.9,11.0,2,2.97,2,243,658.0999999999999,0.00823045267489712,0.016714784987084032,3.418390804597701,1.360919540229885,2.785057471264368,71.52000000000001,0.04152684563758389
6,63,0,0,1,0,147.8,95,25.13,201.4,72,17.12,154.9,118,6.97,8.6,8,2.32,1,285,504.1,0.028070175438596492,0.017060107121602854,2.346031746031746,3.196825396825397,2.458730158730159,49.22,0.04713531084924827
12,68,0,0,1,0,186.5,108,31.71,190.2,107,16.17,187.8,103,8.45,11.0,5,2.97,1,318,564.5,0.015723270440251572,0.01948627103631532,2.7426470588235294,2.7970588235294116,2.761764705882353,56.33,0.05272501331439731
14,119,2,0,1,0,107.2,100,18.22,221.1,100,18.79,212.6,96,9.57,8.3,3,2.24,2,296,540.9,0.010135135135135136,0.015344795710852285,0.9008403361344538,1.857983193277311,1.7865546218487394,46.58,0.04808930871618721
12,43,0,0,0,36,93.1,68,15.83,246.1,83,20.92,94.9,109,4.27,8.7,8,2.35,1,260,434.1,0.03076923076923077,0.020041465100207323,2.165116279069767,5.723255813953489,2.2069767441860466,41.019999999999996,0.05728912725499757
31,136,2,0,1,0,132.4,110,22.51,254.1,81,21.6,176.5,100,7.94,13.0,6,3.51,2,291,563.0,0.020618556701030927,0.023090586145648313,0.973529411764706,1.8683823529411765,1.2977941176470589,52.05,0.06743515850144093
27,149,0,0,1,0,114.5,103,19.47,228.8,100,19.45,135.8,74,6.11,10.7,3,2.89,0,277,479.1,0.010830324909747292,0.02233354205802546,0.7684563758389261,1.5355704697986579,0.9114093959731544,45.03,0.06417943593160115
11,77,0,0,1,0,184.7,130,31.4,194.0,105,16.49,249.1,91,11.21,9.0,4,2.43,1,326,627.8,0.012269938650306749,0.014335775724753107,2.3987012987012983,2.5194805194805197,3.235064935064935,59.1,0.04111675126903554
28,110,0,0,1,0,94.1,127,16.0,283.0,97,24.06,168.7,69,7.59,10.3,6,2.78,2,293,545.8,0.020477815699658702,0.018871381458409678,0.8554545454545454,2.5727272727272728,1.5336363636363635,47.650000000000006,0.0583420776495278
34,70,0,0,1,0,229.3,110,38.98,118.2,89,10.05,155.0,105,6.98,7.9,4,2.13,1,304,502.5,0.013157894736842105,0.01572139303482587,3.275714285714286,1.6885714285714286,2.2142857142857144,56.010000000000005,0.03802892340653454
39,155,2,0,1,0,223.8,109,38.05,233.4,68,19.84,201.6,111,9.07,8.8,8,2.38,1,288,658.8000000000001,0.027777777777777776,0.013357619914996963,1.4438709677419355,1.5058064516129033,1.3006451612903225,66.96000000000001,0.03554360812425328
38,151,0,0,0,27,154.4,141,26.25,210.6,109,17.9,167.9,109,7.56,7.8,3,2.11,3,359,532.9,0.008356545961002786,0.014636892475136049,1.0225165562913907,1.3947019867549668,1.1119205298013246,51.71,0.04080448655965964
14,125,0,0,1,0,190.2,107,32.33,209.2,75,17.78,102.1,136,4.59,14.2,5,3.83,4,318,501.5,0.015723270440251572,0.028315054835493517,1.5215999999999998,1.6736,0.8168,54.7,0.070018281535649
1,83,0,0,1,0,167.0,120,28.39,209.1,102,17.77,131.0,107,5.9,8.6,2,2.32,1,329,507.1,0.0060790273556231,0.01695917964898442,2.0120481927710845,2.519277108433735,1.5783132530120483,52.059999999999995,0.044563964656165966
50,94,2,0,1,0,154.8,113,26.32,261.8,121,22.25,213.0,81,9.58,11.6,5,3.13,0,315,629.6,0.015873015873015872,0.018424396442185513,1.646808510638298,2.7851063829787237,2.265957446808511,58.15,0.053826311263972484
16,11,0,0,0,36,293.4,122,49.88,174.1,91,14.8,212.0,50,9.54,6.9,6,1.86,1,263,679.5,0.022813688212927757,0.010154525386313467,26.672727272727272,15.827272727272726,19.272727272727273,74.22,0.025060630557801132
16,92,0,0,1,0,160.5,113,27.29,287.3,134,24.42,212.6,93,9.57,8.2,3,2.21,3,340,660.4,0.008823529411764706,0.012416717141126589,1.7445652173913044,3.122826086956522,2.3108695652173914,61.28,0.03606396866840731
23,70,0,0,0,20,230.2,110,39.13,177.5,111,15.09,206.3,38,9.28,11.9,2,3.21,0,259,614.0,0.007722007722007722,0.01938110749185668,3.2885714285714283,2.5357142857142856,2.9471428571428575,63.5,0.0505511811023622
30,82,2,0,1,0,191.9,95,32.62,116.7,105,9.92,202.6,113,9.12,8.2,5,2.21,0,313,511.20000000000005,0.01597444089456869,0.01604068857589984,2.3402439024390245,1.423170731707317,2.470731707317073,51.66,0.04277971351142083
16,65,1,0,1,0,131.5,119,22.36,222.3,119,18.9,155.3,83,6.99,11.1,7,3.0,1,321,509.1,0.021806853582554516,0.021803182086034177,2.023076923076923,3.4200000000000004,2.3892307692307693,48.25,0.06217616580310881
17,102,2,0,1,0,171.6,116,29.17,219.4,111,18.65,242.1,85,10.89,12.1,4,3.27,0,312,633.1,0.01282051282051282,0.01911230453324909,1.6823529411764706,2.1509803921568627,2.373529411764706,58.71,0.05569749616760347
49,78,1,0,1,0,157.3,61,26.74,242.0,119,20.57,196.0,107,8.82,10.6,1,2.86,1,287,595.3,0.003484320557491289,0.017806148160591298,2.0166666666666666,3.1025641025641026,2.5128205128205128,56.13,0.0509531444860146
36,77,1,1,1,0,192.7,82,32.76,198.0,91,16.83,204.2,95,9.19,9.0,6,2.43,1,268,594.9,0.022388059701492536,0.015128593040847202,2.5025974025974023,2.5714285714285716,2.6519480519480516,58.779999999999994,0.041340592038108206
41,58,0,0,0,29,239.6,84,40.73,182.1,80,15.48,118.3,100,5.32,11.0,3,2.97,2,264,540.0,0.011363636363636364,0.020370370370370372,4.13103448275862,3.139655172413793,2.0396551724137932,61.529999999999994,0.04826913700633838
49,38,2,0,1,0,96.9,110,16.47,241.4,75,20.52,141.0,69,6.35,10.8,3,2.92,0,254,479.3,0.011811023622047244,0.022532860421447944,2.5500000000000003,6.352631578947369,3.710526315789474,43.339999999999996,0.06737425011536687
4,87,1,0,1,0,129.5,104,22.02,194.0,133,16.49,287.9,65,12.96,7.2,7,1.94,2,302,611.4,0.023178807947019868,0.011776251226692836,1.4885057471264367,2.2298850574712645,3.30919540229885,51.47,0.03769185933553526
19,72,2,1,1,0,274.0,75,46.58,162.8,110,13.84,110.0,121,4.95,7.7,3,2.08,4,306,546.8,0.00980392156862745,0.014081931236283835,3.8055555555555554,2.261111111111111,1.5277777777777777,65.37,0.031818877160777116
38,69,0,0,1,0,111.7,86,18.99,187.5,68,15.94,194.8,128,8.77,11.6,10,3.13,2,282,494.0,0.03546099290780142,0.02348178137651822,1.618840579710145,2.717391304347826,2.8231884057971017,43.7,0.07162471395881007
8,85,1,0,1,0,142.7,82,24.26,179.1,106,15.22,141.4,88,6.36,5.0,8,1.35,3,276,463.19999999999993,0.028985507246376812,0.010794473229706392,1.6788235294117646,2.1070588235294117,1.663529411764706,45.84,0.029450261780104712
13,176,0,0,1,0,216.7,91,36.84,233.9,104,19.88,231.1,110,10.4,9.0,4,2.43,1,305,681.7,0.013114754098360656,0.01320228839665542,1.23125,1.3289772727272728,1.3130681818181817,67.12,0.036203814064362336
3,133,0,0,1,0,207.1,106,35.21,283.5,124,24.1,65.2,107,2.93,10.5,2,2.84,3,337,555.8000000000001,0.005934718100890208,0.01889168765743073,1.5571428571428572,2.1315789473684212,0.49022556390977445,62.24,0.045629820051413875
10,146,0,0,1,0,214.8,86,36.52,230.9,94,19.63,223.8,100,10.07,5.8,3,1.57,3,280,669.5,0.010714285714285714,0.008663181478715459,1.4712328767123288,1.5815068493150686,1.5328767123287672,66.22,0.02370884929024464
34,31,0,0,1,0,142.9,67,24.29,109.7,72,9.32,293.6,112,13.21,11.5,6,3.11,0,251,546.2,0.02390438247011952,0.021054558769681434,4.609677419354839,3.5387096774193547,9.470967741935485,46.82,0.0664246048697138
46,78,0,1,1,0,71.5,126,12.16,166.8,127,14.18,211.6,86,9.52,8.3,2,2.24,3,339,449.9,0.0058997050147492625,0.01844854412091576,0.9166666666666666,2.1384615384615384,2.712820512820513,35.86,0.062465142219743454
50,118,0,0,1,0,77.6,113,13.19,126.9,75,10.79,191.0,79,8.59,14.9,4,4.02,1,267,395.5,0.0149812734082397,0.037673830594184575,0.6576271186440678,1.0754237288135593,1.61864406779661,32.56999999999999,0.1234264660730734
41,119,2,0,1,0,73.7,66,12.53,160.5,132,13.64,214.2,67,9.64,13.0,6,3.51,3,265,448.4,0.022641509433962263,0.02899197145405888,0.619327731092437,1.3487394957983194,1.7999999999999998,35.81,0.09801731359955318
16,141,1,0,1,0,264.3,90,44.93,216.4,101,18.39,208.8,72,9.4,9.6,3,2.59,0,263,689.5,0.011406844106463879,0.013923132704858593,1.874468085106383,1.5347517730496454,1.4808510638297874,72.72,0.03561606160616061
38,150,2,1,1,0,114.8,156,19.52,135.3,78,11.5,218.4,98,9.83,15.6,4,4.21,1,332,468.5,0.012048192771084338,0.033297758804695834,0.7653333333333333,0.902,1.456,40.85,0.10305997552019583
30,76,0,0,1,0,212.5,124,36.13,215.5,110,18.32,128.0,94,5.76,5.2,9,1.4,3,328,556.0,0.027439024390243903,0.009352517985611512,2.7960526315789473,2.835526315789474,1.6842105263157894,60.21,0.023251951503072577
12,159,2,0,0,36,288.2,120,48.99,227.1,105,19.3,198.2,113,8.92,13.3,7,3.59,1,338,713.5,0.020710059171597635,0.018640504555010512,1.812578616352201,1.4283018867924528,1.2465408805031446,77.21000000000001,0.04649656780209817
30,66,0,0,1,0,192.4,98,32.71,187.0,93,15.9,132.9,82,5.98,11.2,1,3.02,0,273,512.3,0.003663003663003663,0.02186219012297482,2.915151515151515,2.8333333333333335,2.0136363636363637,54.59,0.055321487451914265
24,139,0,0,1,0,102.2,76,17.37,230.0,106,19.55,183.4,136,8.25,10.8,4,2.92,1,318,515.6,0.012578616352201259,0.02094647013188518,0.7352517985611511,1.6546762589928057,1.3194244604316547,45.17,0.06464467566969227
39,122,0,1,1,0,49.5,114,8.42,214.1,98,18.2,154.9,120,6.97,10.0,4,2.7,0,332,418.5,0.012048192771084338,0.023894862604540025,0.4057377049180328,1.7549180327868852,1.269672131147541,33.589999999999996,0.08038106579339091
15,91,0,0,1,0,153.2,70,26.04,231.7,91,19.69,115.1,80,5.18,9.8,3,2.65,4,241,500.0,0.012448132780082987,0.019600000000000003,1.6835164835164833,2.546153846153846,1.2648351648351648,50.910000000000004,0.052052641917108615
21,131,0,0,1,0,55.5,79,9.44,163.5,104,13.9,128.1,59,5.76,10.1,4,2.73,1,242,347.1,0.01652892561983471,0.029098242581388645,0.42366412213740456,1.248091603053435,0.9778625954198473,29.1,0.09381443298969072
47,135,0,0,1,0,247.2,61,42.02,168.7,122,14.34,169.8,100,7.64,6.6,1,1.78,0,283,585.7,0.0035335689045936395,0.01126856752603722,1.8311111111111111,1.2496296296296296,1.2577777777777779,64.0,0.0278125
45,129,0,0,1,0,220.2,117,37.43,261.1,102,22.19,165.9,132,7.47,10.8,1,2.92,2,351,647.2,0.002849002849002849,0.01668726823238566,1.7069767441860464,2.024031007751938,1.286046511627907,67.09,0.04352362498136831
6,85,0,0,1,0,116.9,75,19.87,183.3,109,15.58,307.4,119,13.83,10.0,8,2.7,2,303,607.6,0.026402640264026403,0.016458196181698484,1.375294117647059,2.1564705882352944,3.616470588235294,49.28,0.05478896103896104
12,125,1,0,1,0,175.9,98,29.9,192.8,148,16.39,278.2,110,12.52,10.6,5,2.86,0,356,646.9000000000001,0.014044943820224719,0.016385840160766732,1.4072,1.5424,2.2256,58.81,0.04863118517258969
41,67,0,0,1,0,208.0,95,35.36,234.8,81,19.96,266.0,80,11.97,11.7,6,3.16,3,256,708.8,0.0234375,0.016506772009029346,3.1044776119402986,3.5044776119402985,3.970149253731343,67.29,0.04696091544063011
3,61,0,0,0,28,239.9,110,40.78,218.9,87,18.61,166.0,46,7.47,12.1,4,3.27,1,243,624.8,0.01646090534979424,0.019366197183098594,3.9327868852459016,3.5885245901639347,2.721311475409836,66.86,0.04890816631767873
27,135,1,1,1,0,174.8,112,29.72,218.0,125,18.53,180.1,102,8.1,12.7,6,3.43,3,339,572.9,0.017699115044247787,0.022167917612148716,1.2948148148148149,1.614814814814815,1.334074074074074,56.35,0.06086956521739131
6,43,2,0,0,26,141.5,94,24.06,196.4,123,16.69,172.4,100,7.76,12.9,1,3.48,3,317,510.29999999999995,0.0031545741324921135,0.025279247501469728,3.2906976744186047,4.567441860465117,4.0093023255813955,48.51,0.07173778602350031
4,120,0,0,1,0,79.2,123,13.46,212.1,106,18.03,224.6,104,10.11,10.2,4,2.75,3,333,515.9,0.012012012012012012,0.019771273502616787,0.66,1.7674999999999998,1.8716666666666666,41.6,0.06610576923076923
19,62,0,0,1,0,238.9,102,40.61,161.4,115,13.72,248.5,103,11.18,13.4,4,3.62,0,320,648.8,0.0125,0.020653514180024663,3.853225806451613,2.603225806451613,4.008064516129032,65.50999999999999,0.055258739123797904
6,160,1,0,0,37,179.8,104,30.57,144.8,115,12.31,209.1,89,9.41,11.1,8,3.0,3,308,533.7,0.025974025974025976,0.0207982012366498,1.12375,0.905,1.306875,52.290000000000006,0.05737234652897303
30,67,2,0,1,0,225.9,78,38.4,243.1,83,20.66,84.1,94,3.78,13.5,2,3.65,2,255,553.1,0.00784313725490196,0.024407882842162356,3.3716417910447762,3.6283582089552238,1.2552238805970148,62.84,0.058084022915340545
40,98,0,0,1,0,189.8,113,32.27,271.5,111,23.08,218.9,96,9.85,13.0,5,3.51,1,320,680.2,0.015625,0.01911202587474272,1.9367346938775512,2.770408163265306,2.2336734693877554,65.2,0.05383435582822085
2,103,2,0,1,0,267.0,97,45.39,204.3,151,17.37,246.9,67,11.11,11.3,7,3.05,1,315,718.2,0.022222222222222223,0.015733778891673628,2.592233009708738,1.983495145631068,2.397087378640777,73.87,0.04128875050764857
46,121,0,0,1,0,217.3,79,36.94,218.0,106,18.53,166.5,69,7.49,11.5,7,3.11,1,254,601.8,0.027559055118110236,0.019109338650714524,1.7958677685950415,1.8016528925619835,1.3760330578512396,62.96,0.04939644218551461
23,111,0,0,1,0,129.1,92,21.95,148.9,132,12.66,264.0,103,11.88,16.8,7,4.54,2,327,542.0,0.021406727828746176,0.03099630996309963,1.163063063063063,1.3414414414414415,2.3783783783783785,46.49,0.09765540976554098
44,127,1,0,1,0,135.5,110,23.04,146.0,116,12.41,208.0,88,9.36,10.7,4,2.89,2,314,489.5,0.012738853503184714,0.021859039836567926,1.0669291338582678,1.1496062992125984,1.6377952755905512,44.81,0.0644945324704307
34,65,2,0,1,0,183.4,63,31.18,183.6,80,15.61,153.5,83,6.91,10.7,4,2.89,4,226,520.5,0.017699115044247787,0.020557156580211334,2.8215384615384616,2.8246153846153845,2.3615384615384616,53.7,0.05381750465549348
4,86,2,0,1,0,223.0,109,37.91,286.2,76,24.33,257.8,132,11.6,7.5,7,2.03,3,317,767.0,0.022082018927444796,0.009778357235984355,2.5930232558139537,3.327906976744186,2.9976744186046513,73.83999999999999,0.027491874322860238
41,119,2,0,1,0,140.0,135,23.8,138.9,103,11.81,230.2,121,10.36,6.1,6,1.65,0,359,509.09999999999997,0.016713091922005572,0.01198192889412689,1.1764705882352942,1.1672268907563026,1.934453781512605,45.97,0.03589297367848597
26,113,0,0,1,0,126.0,90,21.42,205.8,92,17.49,217.0,121,9.76,12.8,1,3.46,0,303,548.8,0.0033003300330033004,0.023323615160349857,1.1150442477876106,1.8212389380530976,1.920353982300885,48.669999999999995,0.07109102116293406
33,126,0,0,1,0,228.2,68,38.79,170.2,102,14.47,168.9,72,7.6,10.2,6,2.75,1,242,567.3,0.024793388429752067,0.017979904812268643,1.8111111111111111,1.3507936507936507,1.3404761904761906,60.86,0.045185672034176796
2,103,0,0,1,0,278.4,121,47.33,252.2,139,21.44,202.3,96,9.1,13.7,1,3.7,1,356,732.8999999999999,0.0028089887640449437,0.01869286396507027,2.702912621359223,2.4485436893203882,1.9640776699029128,77.86999999999999,0.047515089251316305
3,104,0,0,1,0,285.3,75,48.5,130.8,111,11.12,181.8,99,8.18,10.5,2,2.84,2,285,597.9000000000001,0.007017543859649123,0.017561465127947814,2.743269230769231,1.2576923076923079,1.748076923076923,67.8,0.04188790560471976
35,56,0,0,1,0,222.9,100,37.89,145.2,110,12.34,170.6,129,7.68,5.6,8,1.51,1,339,538.7,0.02359882005899705,0.010395396324484869,3.980357142857143,2.5928571428571425,3.0464285714285713,57.910000000000004,0.02607494387843205
50,56,2,0,0,37,153.7,97,26.13,271.4,91,23.07,179.0,121,8.06,8.3,2,2.24,1,309,604.0999999999999,0.006472491909385114,0.013739447111405399,2.744642857142857,4.846428571428571,3.1964285714285716,57.260000000000005,0.039119804400977995
17,155,0,1,1,0,176.1,88,29.94,244.5,84,20.78,189.9,99,8.55,11.2,1,3.02,2,271,610.5,0.0036900369003690036,0.018345618345618344,1.1361290322580644,1.5774193548387097,1.2251612903225806,59.269999999999996,0.050953264720769366
18,100,1,0,0,41,306.9,71,52.17,243.3,72,20.68,125.9,114,5.67,10.5,4,2.84,2,257,676.1,0.01556420233463035,0.015530247004880935,3.069,2.4330000000000003,1.2590000000000001,78.52,0.03616912888436067
41,113,1,0,1,0,203.4,85,34.58,219.8,140,18.68,240.0,107,10.8,8.3,5,2.24,1,332,663.2,0.015060240963855422,0.012515078407720145,1.8,1.945132743362832,2.1238938053097347,64.06,0.034967218232906654
4,103,0,0,0,37,230.7,112,39.22,319.4,116,27.15,299.4,77,13.47,7.9,3,2.13,2,305,849.4999999999999,0.009836065573770493,0.009299587992937024,2.239805825242718,3.1009708737864075,2.906796116504854,79.84,0.026678356713426853
1,160,0,0,1,0,118.9,106,20.21,163.5,75,13.9,195.0,131,8.78,13.1,4,3.54,0,312,477.4,0.01282051282051282,0.02744030163385002,0.743125,1.021875,1.21875,42.89,0.08253672184658428
19,142,1,0,0,34,219.5,85,37.32,144.0,120,12.24,258.2,84,11.62,7.0,3,1.89,1,289,621.7,0.010380622837370242,0.011259449895447965,1.545774647887324,1.0140845070422535,1.8183098591549296,61.18,0.03089244851258581
2,73,0,1,0,34,252.9,103,42.99,220.1,79,18.71,144.9,65,6.52,11.4,3,3.08,0,247,617.9,0.012145748987854251,0.01844958731186276,3.4643835616438357,3.015068493150685,1.9849315068493152,68.22,0.04514805042509528
48,135,0,0,0,46,172.6,77,29.34,203.4,102,17.29,264.2,108,11.89,10.4,2,2.81,1,287,640.2,0.006968641114982578,0.016244923461418308,1.2785185185185184,1.5066666666666666,1.957037037037037,58.519999999999996,0.04801777170198223
36,29,0,0,1,0,262.0,112,44.54,82.7,60,7.03,195.1,120,8.78,10.7,5,2.89,1,292,539.8,0.017123287671232876,0.019822156354205263,9.03448275862069,2.8517241379310345,6.727586206896552,60.35,0.04788732394366197
15,158,0,0,1,0,123.3,115,20.96,130.4,91,11.08,243.7,119,10.97,11.2,3,3.02,3,325,497.4,0.009230769230769232,0.02251708886208283,0.780379746835443,0.8253164556962026,1.5424050632911392,43.01,0.07021622878400373
37,104,0,0,1,0,210.9,90,35.85,272.2,101,23.14,304.3,86,13.69,10.6,5,2.86,3,277,787.4000000000001,0.018050541516245487,0.013462026924053846,2.0278846153846155,2.6173076923076923,2.9259615384615385,72.68,0.039350577875619144
32,74,2,0,1,0,143.7,97,24.43,229.6,110,19.52,98.8,100,4.45,11.8,5,3.19,1,307,472.09999999999997,0.016286644951140065,0.024994704511755988,1.9418918918918917,3.1027027027027025,1.335135135135135,48.400000000000006,0.0659090909090909
27,28,0,0,1,0,171.2,90,29.1,173.9,65,14.78,210.5,139,9.47,14.0,4,3.78,2,294,555.6,0.013605442176870748,0.025197984161267097,6.114285714285714,6.210714285714286,7.517857142857143,53.35,0.07085285848172446
46,45,0,1,1,0,189.6,96,32.23,171.7,69,14.59,222.0,102,9.99,13.9,7,3.75,1,267,583.3,0.026217228464419477,0.02382993313903652,4.213333333333333,3.815555555555555,4.933333333333334,56.809999999999995,0.0660095053687731
13,60,0,0,1,0,229.5,91,39.02,157.7,67,13.4,162.4,76,7.31,13.2,3,3.56,2,234,549.6,0.01282051282051282,0.024017467248908294,3.825,2.628333333333333,2.7066666666666666,59.730000000000004,0.05960154026452369
41,173,1,0,1,0,128.6,108,21.86,248.3,92,21.11,130.1,115,5.85,10.4,2,2.81,4,315,507.0,0.006349206349206349,0.020512820512820513,0.7433526011560694,1.4352601156069364,0.7520231213872832,48.82,0.05755837771405162
15,152,1,0,0,26,214.8,82,36.52,226.7,135,19.27,206.7,97,9.3,7.6,11,2.05,1,314,648.2,0.03503184713375796,0.011724776303609996,1.4131578947368422,1.4914473684210525,1.3598684210526315,65.09,0.03149485328007374
8,140,2,0,1,0,187.1,110,31.81,158.0,70,13.43,211.4,123,9.51,8.5,2,2.3,2,303,556.5,0.006600660066006601,0.015274034141958671,1.3364285714285713,1.1285714285714286,1.51,54.74999999999999,0.04200913242009133
38,94,0,0,0,31,209.3,90,35.58,281.7,111,23.94,190.1,66,8.55,7.9,5,2.13,0,267,681.1,0.018726591760299626,0.011598884157979739,2.2265957446808513,2.9968085106382976,2.022340425531915,68.07,0.03129131776112825
25,88,0,0,1,0,141.7,102,24.09,226.2,125,19.23,100.1,93,4.5,11.9,8,3.21,0,320,468.0,0.025,0.025427350427350427,1.6102272727272726,2.5704545454545453,1.1375,47.82,0.0671267252195734
27,170,1,0,0,22,173.6,66,29.51,142.2,83,12.09,156.5,93,7.04,5.2,3,1.4,1,242,472.29999999999995,0.012396694214876033,0.011009951302138473,1.0211764705882354,0.8364705882352941,0.9205882352941176,48.64,0.028782894736842105
32,57,2,0,1,0,176.9,75,30.07,204.2,86,17.36,254.1,90,11.43,6.1,4,1.65,1,251,635.2,0.01593625498007968,0.009603274559193953,3.1035087719298247,3.582456140350877,4.457894736842105,58.86,0.02803261977573904
33,102,1,0,0,27,109.8,66,18.67,207.3,76,17.62,236.9,101,10.66,10.3,7,2.78,0,243,554.0,0.02880658436213992,0.018592057761732853,1.076470588235294,2.032352941176471,2.3225490196078433,46.95,0.0592119275825346
0,49,1,0,1,0,202.3,105,34.39,195.4,131,16.61,190.1,88,8.55,9.0,2,2.43,3,324,587.8000000000001,0.006172839506172839,0.015311330384484517,4.128571428571429,3.9877551020408166,3.8795918367346935,59.55,0.04080604534005038
7,195,0,0,1,0,221.6,109,37.67,126.2,94,10.73,212.2,98,9.55,6.4,2,1.73,0,301,560.0,0.006644518272425249,0.011428571428571429,1.1364102564102563,0.6471794871794871,1.0882051282051282,57.95,0.02985332182916307
10,64,0,0,1,0,131.3,105,22.32,109.4,114,9.3,246.2,125,11.08,12.7,4,3.43,4,344,486.9,0.011627906976744186,0.026083384678578764,2.0515625,1.709375,3.846875,42.7,0.08032786885245902
18,105,1,1,1,0,274.0,156,46.58,263.0,69,22.36,195.9,93,8.82,11.3,3,3.05,3,318,732.9,0.009433962264150943,0.015418201664620004,2.6095238095238096,2.5047619047619047,1.8657142857142857,77.75999999999999,0.03922325102880659
27,81,0,0,0,33,200.3,103,34.05,216.9,96,18.44,249.8,100,11.24,15.5,4,4.19,1,299,667.0,0.013377926421404682,0.023238380809595203,2.4728395061728397,2.677777777777778,3.083950617283951,63.73,0.06574611642868351
23,63,1,0,1,0,204.0,119,34.68,161.7,90,13.74,202.6,113,9.12,9.4,4,2.54,3,322,568.3,0.012422360248447204,0.016540559563610772,3.238095238095238,2.5666666666666664,3.215873015873016,57.54,0.044143204727146335
28,126,0,0,1,0,193.1,114,32.83,75.5,61,6.42,186.2,73,8.38,11.1,1,3.0,3,248,454.8,0.004032258064516129,0.024406332453825855,1.5325396825396824,0.5992063492063492,1.4777777777777776,47.63,0.06298551333193365
27,153,0,0,1,0,202.2,132,34.37,158.9,78,13.51,111.4,98,5.01,8.6,4,2.32,2,308,472.5,0.012987012987012988,0.0182010582010582,1.3215686274509804,1.038562091503268,0.7281045751633988,52.88999999999999,0.04386462469275856
27,67,0,0,1,0,245.1,118,41.67,185.2,94,15.74,193.6,112,8.71,8.1,3,2.19,3,324,623.9,0.009259259259259259,0.012982849815675589,3.6582089552238806,2.764179104477612,2.8895522388059702,66.12,0.03312159709618875
3,65,1,0,1,0,158.3,71,26.91,168.3,119,14.31,139.9,119,6.3,6.6,6,1.78,2,309,466.5,0.019417475728155338,0.014147909967845658,2.4353846153846157,2.5892307692307694,2.1523076923076925,47.519999999999996,0.03745791245791246
9,21,1,0,1,0,138.1,79,23.48,186.9,75,15.89,194.2,105,8.74,12.1,1,3.27,0,259,519.2,0.003861003861003861,0.02330508474576271,6.576190476190476,8.9,9.247619047619047,48.11000000000001,0.06796923716483058
13,72,2,0,1,0,212.7,92,36.16,306.4,100,26.04,140.3,90,6.31,12.9,6,3.48,0,282,659.3999999999999,0.02127659574468085,0.01956323930846224,2.9541666666666666,4.2555555555555555,1.9486111111111113,68.50999999999999,0.05079550430594074
6,176,2,0,1,0,304.2,111,51.71,306.6,64,26.06,207.9,98,9.36,9.5,2,2.57,7,273,818.6999999999999,0.007326007326007326,0.011603762061805302,1.7284090909090908,1.7420454545454547,1.1812500000000001,87.13,0.02949615517043498
14,150,1,0,0,24,212.4,157,36.11,168.7,91,14.34,199.4,112,8.97,9.7,1,2.62,2,360,580.5,0.002777777777777778,0.016709732988802756,1.4160000000000001,1.1246666666666665,1.3293333333333335,59.42,0.044092898014136656
47,108,2,1,1,0,137.3,68,23.34,143.8,94,12.22,238.7,101,10.74,8.9,1,2.4,1,263,519.8,0.0038022813688212928,0.0171219699884571,1.2712962962962964,1.3314814814814815,2.210185185185185,46.300000000000004,0.05183585313174945
8,129,2,0,0,10,161.4,91,27.44,183.1,102,15.56,240.3,65,10.81,12.9,3,3.48,1,258,584.8,0.011627906976744186,0.022058823529411766,1.2511627906976746,1.4193798449612403,1.8627906976744186,53.81,0.06467199405314997
34,73,2,1,1,0,202.9,108,34.49,285.9,121,24.3,219.0,102,9.86,12.8,5,3.46,1,331,707.8,0.015105740181268883,0.018084204577564284,2.7794520547945205,3.916438356164383,3.0,68.65,0.050400582665695554
29,90,0,0,1,0,272.2,75,46.27,122.9,96,10.45,252.6,100,11.37,9.2,2,2.48,0,271,647.7,0.007380073800738007,0.014204106839586226,3.0244444444444443,1.3655555555555556,2.8066666666666666,68.09,0.03642238214128359
37,105,1,0,1,0,98.2,103,16.69,140.3,91,11.93,140.2,106,6.31,13.9,1,3.75,1,300,378.7,0.0033333333333333335,0.03670451544758384,0.9352380952380953,1.3361904761904764,1.3352380952380951,34.93,0.10735757228743201
4,115,1,0,1,0,80.8,81,13.74,195.7,91,16.63,190.1,66,8.55,11.7,6,3.16,1,238,466.6,0.025210084033613446,0.025075010715816543,0.7026086956521739,1.7017391304347824,1.6530434782608696,38.92,0.08119218910585817
